county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
MONAGHAN,CREMORNE,MUCKNO,CONNABURY,"IRE_GRIFF_227_042.jpg,IRE_GRIFF_227_043.jpg",44,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,CASTLEBLAYNEY,IRE_GRIFF_227_043.jpg,7,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,ONOMY,IRE_GRIFF_227_044.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,TOWN OF CASTLEBLAYNEY,IRE_GRIFF_227_044.jpg,38,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,TOWN OF CASTLEBLAYNEY,IRE_GRIFF_227_047.jpg,5,unflagged_total,,,,,0,False,Grand Jury of County Monaghan,65 0 0,47 0 0
MONAGHAN,CREMORNE,BALLYBAY,TERRYGREEGHAN,IRE_GRIFF_227_048.jpg,16,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,BALLYBAY,DERRYVALLY,IRE_GRIFF_227_056.jpg,21,unflagged_total,,,,,6,False,John Carlisle,93 15 0,149 16 0
MONAGHAN,CREMORNE,BALLYBAY,CORNAJUCKLA GLASS,"IRE_GRIFF_227_064.jpg,IRE_GRIFF_227_065.jpg,IRE_GRIFF_227_066.jpg,IRE_GRIFF_227_067.jpg,IRE_GRIFF_227_068.jpg,IRE_GRIFF_227_069.jpg",266,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,BALLYBAY,MEETING-HOUSE-LANE,IRE_GRIFF_227_069.jpg,9,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,CLONTIBRET,FORNIL,IRE_GRIFF_227_084.jpg,17,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,CLONTIBRET,MODEESE,IRE_GRIFF_227_092.jpg,19,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,CLONTIBRET,BILLEADY,IRE_GRIFF_227_094.jpg,8,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,REDUFF,IRE_GRIFF_227_110.jpg,20,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,BRACKLY,IRE_GRIFF_227_114.jpg,15,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,"MULLANARY, COR-TANNAL",IRE_GRIFF_227_125.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,ERRIGAL TROUGH,AGHAMACKALINN,IRE_GRIFF_228_152.jpg,20,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,AGHABOG,ANNAGOSE,IRE_GRIFF_229_009.jpg,5,unflagged_total,,,,,0,False,William M'Caldin,15 0 0,24 5 0
MONAGHAN,DARTREE,CLONES,TIRNAHINCH NEAR,IRE_GRIFF_229_017.jpg,18,split_segment,prev,TIRNAHINCH FAR,0.889,1,,,,,
MONAGHAN,DARTREE,CLONES,GLEAR,IRE_GRIFF_229_024.jpg,14,unflagged_total,,,,,0,False,Martin N. Wall,63 5 0,46 10 0
MONAGHAN,DARTREE,CLONES,CROSSNOYLE,IRE_GRIFF_229_034.jpg,10,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,TOWN OF CLONES,IRE_GRIFF_229_034.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,CROSSMOYLE,"IRE_GRIFF_229_035.jpg,IRE_GRIFF_229_036.jpg,IRE_GRIFF_229_037.jpg,IRE_GRIFF_229_038.jpg,IRE_GRIFF_229_039.jpg",215,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,ABBEY-LANE,IRE_GRIFF_229_039.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,WHITEHALL-STREET,IRE_GRIFF_229_039.jpg,30,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,CLONES,LEGARHILL,"IRE_GRIFF_229_041.jpg,IRE_GRIFF_229_042.jpg",29,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,BOVELK,IRE_GRIFF_230_010.jpg,4,unflagged_total,,,,,0,False,Thomas Magill,12 0 0,12 15 0
MONAGHAN,CREMORNE,AGHNAMULLEN,DRUMLOOD,IRE_GRIFF_230_017.jpg,10,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,AGHNAMULLEN,LEAGH,IRE_GRIFF_230_021.jpg,5,unflagged_total,,,,,0,False,"Thomas Moorhead,",26 10 0,32 15 0
MONAGHAN,CREMORNE,AGHANAVULLEN,RAW,IRE_GRIFF_230_026.jpg,18,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,AGHABOG,FEAGH,IRE_GRIFF_230_038.jpg,3,unflagged_total,,,,,2,True,Dorothea Johnston,18 10 0,14 5 0
MONAGHAN,DARTREE,EMATRIS,BOYHER,"IRE_GRIFF_230_054.jpg,IRE_GRIFF_230_055.jpg",24,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,EMATRIS,TOWN OF ROCKCORRY,IRE_GRIFF_230_055.jpg,42,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,EMATRIS,CARSAN,IRE_GRIFF_230_056.jpg,24,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,SCARNAGEERAGH,IRE_GRIFF_231_021.jpg,63,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,SCARNAGEERAGH or EHYVALE,IRE_GRIFF_231_022.jpg,61,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,STRAMORE,IRE_GRIFF_231_023.jpg,6,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,GLANNAN,IRE_GRIFF_231_026.jpg,15,unflagged_total,,,,,8,False,Samuel Eakin,31 10 0,30 5 0
MONAGHAN,TROUGH,DONAGH,SILLIS,IRE_GRIFF_231_045.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,TROUGH,DONAGH,BRACKAGH,IRE_GRIFF_231_054.jpg,16,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,GLASDRUMMAN,IRE_GRIFF_231_075.jpg,8,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,DRUMDESCO,IRE_GRIFF_231_085.jpg,21,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TEDAVNET,SHEE,IRE_GRIFF_231_109.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,CLONES,MULLADUFF,IRE_GRIFF_231_126.jpg,20,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,DRUMSNAT,COOLCORRAGH,IRE_GRIFF_231_134.jpg,11,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,DRUMSNAT,DRUMSHEENY,IRE_GRIFF_231_136.jpg,1,tiny_segment,,,,,,,,,
MONAGHAN,MONAGHAN,KILMORE,SLIEVEROE,IRE_GRIFF_231_148.jpg,6,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,TULLYCORBET,CORDOOLough,IRE_GRIFF_231_169.jpg,2,tiny_segment,,,,,,,,,
MONAGHAN,MONAGHAN,TEHALLAN,DRUMAGELVIN,IRE_GRIFF_231_190.jpg,31,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,RAKEERAGH,IRE_GRIFF_231_199.jpg,7,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,BEAGH (KEARNS),IRE_GRIFF_231_207.jpg,10,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,FERAGH,IRE_GRIFF_231_209.jpg,3,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,KILLYGOWAN,IRE_GRIFF_231_222.jpg,31,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,MULLAGHMATT,IRE_GRIFF_231_224.jpg,2,tiny_segment,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,MULLAGH-MONAGHAN,"IRE_GRIFF_231_226.jpg,IRE_GRIFF_231_227.jpg,IRE_GRIFF_231_228.jpg",151,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,NULLAGH,IRE_GRIFF_231_229.jpg,38,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,HILL-STREET,IRE_GRIFF_231_229.jpg,13,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY,"IRE_GRIFF_231_231.jpg,IRE_GRIFF_231_232.jpg,IRE_GRIFF_231_233.jpg",66,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,DUBLIN-STREET,IRE_GRIFF_231_233.jpg,45,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,ROOSKY,"IRE_GRIFF_231_234.jpg,IRE_GRIFF_231_235.jpg,IRE_GRIFF_231_236.jpg,IRE_GRIFF_231_237.jpg",172,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY-LANE,IRE_GRIFF_231_237.jpg,44,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,KILLEEVAN,DOOSKY,IRE_GRIFF_231_282.jpg,3,unflagged_total,,,,,0,False,Owen Smith,20 10 0,11 10 0
QUEEN'S,CULLENAGH,ABBEYLEIX,KNOCKNAMOE,"IRE_GRIFF_236_017.jpg,IRE_GRIFF_236_018.jpg,IRE_GRIFF_236_019.jpg",118,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,ABBEYLEIX,CHAMBERS' LANE,IRE_GRIFF_236_019.jpg,5,unflagged_total,,,,,2,False,Finton Maginn,0 6 0,0 8 0
QUEEN'S,CULLENAGH,ABBEYLEIX,LISBIGNEY,IRE_GRIFF_236_021.jpg,25,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,BALLYROAN,MOUNTEAGLE,IRE_GRIFF_236_038.jpg,4,unflagged_total,,,,,2,False,James Lalor,0 5 0,0 7 8
QUEEN'S,CULLENAGH,DYSARTGALLEN,BALLINAKILL,"IRE_GRIFF_236_042.jpg,IRE_GRIFF_236_043.jpg,IRE_GRIFF_236_044.jpg",77,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,DYSARTGALLEN,BREWERY-LANE,IRE_GRIFF_236_044.jpg,12,unflagged_total,,,,,11,True,"John Cody,",5 5 0,9 14 0
QUEEN'S,CULLENAGH,DYSARTGALLEN,BRIDE-STREET,IRE_GRIFF_236_044.jpg,29,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,DYSARTGALLEN,BOLEYREG,IRE_GRIFF_236_049.jpg,22,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,DYSARTGALLEN,KILCRONAN,IRE_GRIFF_236_055.jpg,1,tiny_segment,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,"BORRIS, LITTLE","IRE_GRIFF_237_010.jpg,IRE_GRIFF_237_011.jpg",53,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,"TOWN OF MARLBOROUGH, STRADBALLY ROAD.",IRE_GRIFF_237_011.jpg,5,unflagged_total,,,,,0,False,"Church Education Society School,",5 15 0,7 4 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,"BORRIS, LITTLE",IRE_GRIFF_237_012.jpg,9,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,TURNPIKE ROAD,IRE_GRIFF_237_012.jpg,33,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,BORRIS ROAD,IRE_GRIFF_237_012.jpg,4,unflagged_total,,,,,3,True,Martin Rourke,3 0 0,4 7 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,CLONANINAI,IRE_GRIFF_237_013.jpg,16,unflagged_total,,,,,4,False,James Grey,70 15 0,42 17 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,KNOCKNAY,IRE_GRIFF_237_015.jpg,4,unflagged_total,,,,,1,False,William Jessop,23 0 0,19 9 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MARYBOROUGH,"IRE_GRIFF_237_018.jpg,IRE_GRIFF_237_019.jpg,IRE_GRIFF_237_020.jpg",104,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MAIN-STREET,IRE_GRIFF_237_020.jpg,15,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MARYBOROUGH,"IRE_GRIFF_237_021.jpg,IRE_GRIFF_237_022.jpg,IRE_GRIFF_237_023.jpg,IRE_GRIFF_237_024.jpg,IRE_GRIFF_237_025.jpg,IRE_GRIFF_237_026.jpg,IRE_GRIFF_237_027.jpg,IRE_GRIFF_237_028.jpg",373,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,TEA LANE,IRE_GRIFF_237_028.jpg,16,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,FACTORY LANE,IRE_GRIFF_237_028.jpg,7,unflagged_total,,,,,2,False,"Wm. Sythes, jun.",6 15 0,9 15 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,BARRACK ROAD (OLD),IRE_GRIFF_237_028.jpg,10,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,RATHNAMANAGH,IRE_GRIFF_237_030.jpg,9,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",CLONENAGH & CLONAGHEEN,ROSS,IRE_GRIFF_237_036.jpg,25,unflagged_total,,,,,5,False,"William Kelly,",101 0 0,158 11 0
QUEEN'S,PORTNAHINCH,ARDEA,CLONCOSNEY,IRE_GRIFF_238_017.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,PORTNAHINCH,ARDEA,PORTNAHINCH,IRE_GRIFF_238_025.jpg,6,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,BELLS,IRE_GRIFF_238_045.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,COOLTEDEHY,"IRE_GRIFF_238_048.jpg,IRE_GRIFF_238_049.jpg,IRE_GRIFF_238_050.jpg,IRE_GRIFF_238_051.jpg,IRE_GRIFF_238_052.jpg,IRE_GRIFF_238_053.jpg,IRE_GRIFF_238_054.jpg",308,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,COURTWOOD,IRE_GRIFF_238_056.jpg,4,unflagged_total,,,,,2,False,Thomas Clear,15 5 0,11 0 0
QUEEN'S,SLIEVEMARGY,KILLABBAN,BALLINAGALL,IRE_GRIFF_239_014.jpg,13,unflagged_total,,,,,3,False,Bryan Kelly,54 10 0,83 12 0
QUEEN'S,SLIEVEMARGY,KILLABBAN,COONBEG,IRE_GRIFF_239_021.jpg,4,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,CROSSNEEN,IRE_GRIFF_239_041.jpg,6,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,"IRE_GRIFF_239_043.jpg,IRE_GRIFF_239_044.jpg,IRE_GRIFF_239_045.jpg",151,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,BACHELOR'S WALK,IRE_GRIFF_239_045.jpg,6,unflagged_total,,,,,2,False,Guardians of the poor of Carlow Union,35 0 0,22 5 0
QUEEN'S,SLIEVEMARGY,KILLESHIN,BARROW-STREET,IRE_GRIFF_239_045.jpg,15,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,MORRIN'S-LANE,IRE_GRIFF_239_045.jpg,7,unflagged_total,,,,,6,True,Bridget Brennan,2 15 0,5 7 0
QUEEN'S,SLIEVEMARGY,KILLESHIN,SLEATY-STREET,IRE_GRIFF_239_045.jpg,9,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,IRE_GRIFF_239_046.jpg,55,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,CONNAUGHT-LANE,IRE_GRIFF_239_046.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,HIGH-STREET,IRE_GRIFF_239_046.jpg,4,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,MILL-STREET,IRE_GRIFF_239_046.jpg,3,unflagged_total,,,,,2,True,Moses Byrnes,0 1 8,0 2 2
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,"IRE_GRIFF_239_047.jpg,IRE_GRIFF_239_048.jpg,IRE_GRIFF_239_049.jpg",121,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,THE NUMBERS,IRE_GRIFF_239_049.jpg,33,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,WASH-LANE OR WELL-LANE,IRE_GRIFF_239_049.jpg,3,unflagged_total,,,,,0,False,Vacant,1 4 0,2 8 0
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,IRE_GRIFF_239_050.jpg,12,genuinely_missing,,,,,,,,,
QUEEN'S,TINNAHINCH,CASTLEBRACK,LACKAMORE,IRE_GRIFF_241_014.jpg,12,unflagged_total,,,,,0,False,"Bartholomew Meredith,",44 10 0,22 10 0
QUEEN'S,TINNAHINCH,KILMANMAN,DERRY,IRE_GRIFF_241_030.jpg,5,unflagged_total,,,,,2,False,"Robert Corbett, Esq.",0 15 0,1 2 1
QUEEN'S,TINNAHINCH,ROSENALLIS,CAPARD,IRE_GRIFF_241_052.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWNPARKS,IRE_GRIFF_241_068.jpg,67,genuinely_missing,,,,,,,,,
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWN OF MOUNTMELLICK,"IRE_GRIFF_241_069.jpg,IRE_GRIFF_241_070.jpg,IRE_GRIFF_241_071.jpg",135,genuinely_missing,,,,,,,,,
QUEEN'S,TINNAHINCH,ROSENALLIS,MOUNTVELLICK,IRE_GRIFF_241_072.jpg,31,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,CAPPSAGH SOUTH,IRE_GRIFF_243_017.jpg,3,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,CLONKEEN,IRE_GRIFF_243_029.jpg,5,unflagged_total,,,,,0,False,"Joshua Evans, Esq.",7 15 0,14 15 0
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,DYSARTBEAGH,IRE_GRIFF_243_039.jpg,60,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,IRY,IRE_GRIFF_243_043.jpg,4,unflagged_total,,,,,3,True,George Broomfield,65 0 0,41 5 0
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,MOUNTRATH,"IRE_GRIFF_243_048.jpg,IRE_GRIFF_243_049.jpg,IRE_GRIFF_243_050.jpg,IRE_GRIFF_243_051.jpg,IRE_GRIFF_243_052.jpg",84,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,OSTRICK-LANE OR DIRTY-LANE,IRE_GRIFF_243_052.jpg,23,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,MOUNTRATH,"IRE_GRIFF_243_053.jpg,IRE_GRIFF_243_054.jpg",71,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,LANE OFF THOMAS'-cont.,IRE_GRIFF_243_054.jpg,3,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,FACTORY-STREET,IRE_GRIFF_243_054.jpg,8,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,SHANNON STREET,IRE_GRIFF_243_054.jpg,11,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,OLDTOWN,IRE_GRIFF_243_056.jpg,19,unflagged_total,,,,,0,False,George Seale,57 5 0,97 17 0
SLIGO,CORRAN,TOOMOUR,DERRYGOLAGH,IRE_GRIFF_251_067.jpg,3,unflagged_total,,,,,1,False,Matthew Cryan,6 0 0,11 5 0
SLIGO,TIRERAGH,EASKY,FINNED,IRE_GRIFF_252_015.jpg,2,tiny_segment,,,,,,,,,
SLIGO,TIRERAGH,EASKY,BALLYNEENY JONES.,IRE_GRIFF_252_024.jpg,3,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILGLASS,LACKAN,IRE_GRIFF_252_033.jpg,13,unflagged_total,,,,,0,False,Edward Howley,124 0 0,90 5 0
SLIGO,TIRERAGH,CASTLECONOR,COTTLESTOWN,IRE_GRIFF_252_047.jpg,8,unflagged_total,,,,,1,False,Hugh Rooney,252 0 0,240 15 0
SLIGO,CARBURY,AHAMLISH,KILKILLOGE,IRE_GRIFF_253_014.jpg,16,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,AHAMLISH,DRUMFAD,IRE_GRIFF_253_024.jpg,8,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,AHAMLISH,STREEDAGH,IRE_GRIFF_253_042.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,DOONFORE,IRE_GRIFF_253_055.jpg,14,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,SLIGO BAY,IRE_GRIFF_253_082.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,CREGGYCONNELL,IRE_GRIFF_253_082.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,BALLYNAMONA,IRE_GRIFF_253_093.jpg,9,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,COLGAGH,IRE_GRIFF_253_095.jpg,10,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,BALLYTIVNAN,IRE_GRIFF_253_099.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"DERRYDARRAGH, on OAKFIELD",IRE_GRIFF_253_102.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CARNS (DUKE),IRE_GRIFF_253_106.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CARNS (part of),IRE_GRIFF_253_106.jpg,3,unflagged_total,,,,,2,True,,217 11 0,217 11 0
SLIGO,CARBURY,ST JOHN,CLEAVERAGH DEMESNE (part of),IRE_GRIFF_253_106.jpg,5,unflagged_total,,,,,4,True,,51 15 0,51 15 0
SLIGO,CARBURY,KILLASPUGBRONE,BARNASRAHY,IRE_GRIFF_253_113.jpg,9,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,KILLASPUGBRONE,"LARASS, or STRANDHILL",IRE_GRIFF_253_117.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,CALRY,BALLYTIVNAN (part of),IRE_GRIFF_253_132.jpg,3,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,RATHQUARTER,"IRE_GRIFF_253_134.jpg,IRE_GRIFF_253_135.jpg",33,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,NORTH MUNICIPAL WARD,IRE_GRIFF_253_135.jpg,28,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,IRE_GRIFF_253_136.jpg,66,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,IRE_GRIFF_253_138.jpg,60,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,TOWNS OF SLIGO,IRE_GRIFF_253_140.jpg,48,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,RATTIQUARTER,IRE_GRIFF_253_141.jpg,24,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,VICTORIA-ROAD,IRE_GRIFF_253_141.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,CALRY,"GORE-STREET, OR THE MALL",IRE_GRIFF_253_141.jpg,27,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,GARVOGE RIVER,GARRYOGE RIVER,IRE_GRIFF_253_143.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,FINISKLIN,IRE_GRIFF_253_143.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNAPPAGH MORE,IRE_GRIFF_253_148.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_151.jpg,16,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,WEST MUNICIPAL WARD,IRE_GRIFF_253_151.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_151.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_152.jpg,43,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,SURRY'S-ROW,IRE_GRIFF_253_152.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,RAMSAY'S-ROW,IRE_GRIFF_253_152.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_153.jpg,61,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KILPATRICK BOG,IRE_GRIFF_253_154.jpg,3,unflagged_total,,,,,0,False,Anthony Reddy,0 15 0,1 10 0
SLIGO,CARBURY,ST JOHN,WILLIAM-STREET,IRE_GRIFF_253_154.jpg,34,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOX'S-STREET,IRE_GRIFF_253_154.jpg,19,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,MAGHERABOY,IRE_GRIFF_253_157.jpg,29,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,VILLAGE OF MAGHERABOY,"IRE_GRIFF_253_157.jpg,IRE_GRIFF_253_158.jpg",33,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,WEST MUNICIPAL WARD,IRE_GRIFF_253_158.jpg,15,unflagged_total,,,,,1,False,John Moffatt (See also lot 24.),75 0 0,104 10 0
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_158.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CALTRAGH,"IRE_GRIFF_253_163.jpg,IRE_GRIFF_253_164.jpg",36,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,WEST MUNICIPAL WARD,IRE_GRIFF_253_164.jpg,9,genuinely_missing,,,,,,,,,
